時間,用戶1,用戶2,用戶3,用戶4,用戶5,用戶6,用戶7,用戶8
2021-11-22 20:00:00,96.0,10.6,144.0,806.0,857.0,326.4,547.8,48.8
2021-11-22 21:00:00,75.8,10.4,123.0,809.4,856.6,325.8,546.6,44.0
2021-11-22 22:00:00,56.4,10.2,101.6,807.4,856.4,326.0,546.6,41.6
2021-11-22 23:00:00,42.6,10.2,87.0,805.8,855.8,325.8,546.6,40.0
2021-11-23 00:00:00,33.8,11.2,80.0,802.8,855.2,325.6,545.2,38.6
2021-11-23 01:00:00,33.4,10.4,78.6,799.4,854.0,325.4,544.6,38.2
2021-11-23 02:00:00,33.4,10.4,78.8,794.8,853.6,325.4,545.2,37.8
2021-11-23 03:00:00,33.4,10.4,78.4,792.2,855.2,325.6,545.2,37.8
2021-11-23 04:00:00,33.4,10.4,78.6,790.4,855.4,325.0,544.8,37.8
2021-11-23 05:00:00,34.2,10.4,90.6,788.8,854.8,323.0,544.6,39.8
2021-11-23 06:00:00,43.2,11.6,112.4,788.6,856.6,322.0,545.4,76.0
2021-11-23 07:00:00,92.2,24.6,207.2,790.8,858.2,325.0,550.8,121.4
2021-11-23 08:00:00,135.2,31.6,287.6,795.2,857.6,326.0,554.8,173.0
2021-11-23 09:00:00,148.0,35.6,295.0,803.0,858.4,325.6,553.2,181.6
2021-11-23 10:00:00,152.6,37.0,293.6,806.2,859.8,326.4,554.4,179.2
2021-11-23 11:00:00,156.8,37.2,295.6,806.8,860.6,326.6,555.6,179.0
2021-11-23 12:00:00,143.2,63.8,286.8,807.4,860.0,326.0,558.0,171.4
2021-11-23 13:00:00,148.6,63.4,297.6,808.8,860.8,326.6,555.6,178.4
2021-11-23 14:00:00,148.4,61.6,292.2,810.8,859.6,326.2,554.8,177.0
2021-11-23 15:00:00,147.4,59.4,291.0,813.4,860.4,327.0,554.6,175.8
2021-11-23 16:00:00,143.8,52.8,286.2,814.0,861.2,327.0,553.8,172.2
2021-11-23 17:00:00,140.6,35.6,281.6,812.4,860.8,327.2,555.4,148.4
2021-11-23 18:00:00,126.8,11.8,213.2,806.0,859.8,327.4,554.6,92.2
2021-11-23 19:00:00,113.6,11.0,167.2,804.6,859.8,328.2,553.2,61.2
2021-11-23 20:00:00,96.0,10.6,144.0,806.0,857.0,326.4,547.8,48.8
2021-11-23 21:00:00,75.8,10.4,123.0,809.4,856.6,325.8,546.6,44.0
2021-11-23 22:00:00,56.4,10.2,101.6,807.4,856.4,326.0,546.6,41.6
2021-11-23 23:00:00,42.6,10.2,87.0,805.8,855.8,325.8,546.6,40.0
2021-11-24 00:00:00,33.8,11.2,80.0,802.8,855.2,325.6,545.2,38.6
2021-11-24 01:00:00,33.4,10.4,78.6,799.4,854.0,325.4,544.6,38.2
2021-11-24 02:00:00,33.4,10.4,78.8,794.8,853.6,325.4,545.2,37.8
2021-11-24 03:00:00,33.4,10.4,78.4,792.2,855.2,325.6,545.2,37.8
2021-11-24 04:00:00,33.4,10.4,78.6,790.4,855.4,325.0,544.8,37.8
2021-11-24 05:00:00,34.2,10.4,90.6,788.8,854.8,323.0,544.6,39.8
2021-11-24 06:00:00,43.2,11.6,112.4,788.6,856.6,322.0,545.4,76.0
2021-11-24 07:00:00,92.2,24.6,207.2,790.8,858.2,325.0,550.8,121.4
2021-11-24 08:00:00,135.2,31.6,287.6,795.2,857.6,326.0,554.8,173.0
2021-11-24 09:00:00,148.0,35.6,295.0,803.0,858.4,325.6,553.2,181.6
2021-11-24 10:00:00,152.6,37.0,293.6,806.2,859.8,326.4,554.4,179.2
2021-11-24 11:00:00,156.8,37.2,295.6,806.8,860.6,326.6,555.6,179.0
2021-11-24 12:00:00,143.2,63.8,286.8,807.4,860.0,326.0,558.0,171.4
2021-11-24 13:00:00,148.6,63.4,297.6,808.8,860.8,326.6,555.6,178.4
2021-11-24 14:00:00,148.4,61.6,292.2,810.8,859.6,326.2,554.8,177.0
2021-11-24 15:00:00,147.4,59.4,291.0,813.4,860.4,327.0,554.6,175.8
2021-11-24 16:00:00,143.8,52.8,286.2,814.0,861.2,327.0,553.8,172.2
2021-11-24 17:00:00,140.6,35.6,281.6,812.4,860.8,327.2,555.4,148.4
2021-11-24 18:00:00,126.8,11.8,213.2,806.0,859.8,327.4,554.6,92.2
2021-11-24 19:00:00,113.6,11.0,167.2,804.6,859.8,328.2,553.2,61.2
2021-11-24 20:00:00,96.0,10.6,144.0,806.0,857.0,326.4,547.8,48.8
2021-11-24 21:00:00,75.8,10.4,123.0,809.4,856.6,325.8,546.6,44.0
2021-11-24 22:00:00,56.4,10.2,101.6,807.4,856.4,326.0,546.6,41.6
2021-11-24 23:00:00,42.6,10.2,87.0,805.8,855.8,325.8,546.6,40.0
2021-11-25 00:00:00,33.8,11.2,80.0,802.8,855.2,325.6,561.8,38.6
2021-11-25 01:00:00,33.4,10.4,78.6,799.4,854.0,325.4,561.2,38.2
2021-11-25 02:00:00,33.4,10.4,78.8,794.8,853.6,325.4,560.6,37.8
2021-11-25 03:00:00,33.4,10.4,78.4,792.2,855.2,325.6,560.6,37.8
2021-11-25 04:00:00,33.4,10.4,78.6,790.4,855.4,325.0,560.0,37.8
2021-11-25 05:00:00,34.2,10.4,90.6,788.8,854.8,323.0,559.4,39.8
2021-11-25 06:00:00,43.2,11.6,112.4,788.6,856.6,322.0,560.6,76.0
2021-11-25 07:00:00,92.2,24.6,207.2,790.8,858.2,325.0,567.0,121.4
2021-11-25 08:00:00,135.2,31.6,287.6,795.2,857.6,326.0,572.0,173.0
2021-11-25 09:00:00,148.0,35.6,295.0,803.0,858.4,325.6,574.4,181.6
2021-11-25 10:00:00,152.6,37.0,293.6,806.2,859.8,326.4,576.2,179.2
2021-11-25 11:00:00,156.8,37.2,295.6,806.8,860.6,326.6,578.2,179.0
2021-11-25 12:00:00,143.2,63.8,286.8,807.4,860.0,326.0,580.6,171.4
2021-11-25 13:00:00,148.6,63.4,297.6,808.8,860.8,326.6,575.2,178.4
2021-11-25 14:00:00,148.4,61.6,292.2,810.8,859.6,326.2,574.6,177.0
2021-11-25 15:00:00,147.4,59.4,291.0,813.4,860.4,327.0,574.6,175.8
2021-11-25 16:00:00,143.8,52.8,286.2,814.0,861.2,327.0,572.2,172.2
2021-11-25 17:00:00,140.6,35.6,281.6,812.4,860.8,327.2,574.2,148.4
2021-11-25 18:00:00,126.8,11.8,213.2,806.0,859.8,327.4,572.8,92.2
2021-11-25 19:00:00,113.6,11.0,167.2,804.6,859.8,328.2,571.8,61.2
2021-11-25 20:00:00,96.0,10.6,144.0,806.0,857.0,326.4,565.4,48.8
2021-11-25 21:00:00,75.8,10.4,123.0,809.4,856.6,325.8,564.0,44.0
2021-11-25 22:00:00,56.4,10.2,101.6,807.4,856.4,326.0,562.8,41.6
2021-11-25 23:00:00,42.6,10.2,87.0,805.8,855.8,325.8,561.2,40.0
2021-11-26 00:00:00,33.8,11.2,80.0,802.8,855.2,325.6,561.8,38.6
2021-11-26 01:00:00,33.4,10.4,78.6,799.4,854.0,325.4,561.2,38.2
2021-11-26 02:00:00,33.4,10.4,78.8,794.8,853.6,325.4,560.6,37.8
2021-11-26 03:00:00,33.4,10.4,78.4,792.2,855.2,325.6,560.6,37.8
2021-11-26 04:00:00,33.4,10.4,78.6,790.4,855.4,325.0,560.0,37.8
2021-11-26 05:00:00,34.2,10.4,90.6,788.8,854.8,323.0,559.4,39.8
2021-11-26 06:00:00,43.2,11.6,112.4,788.6,856.6,322.0,560.6,76.0
2021-11-26 07:00:00,92.2,24.6,207.2,790.8,858.2,325.0,567.0,121.4
2021-11-26 08:00:00,135.2,31.6,287.6,795.2,857.6,326.0,572.0,173.0
2021-11-26 09:00:00,148.0,35.6,295.0,803.0,858.4,325.6,574.4,181.6
2021-11-26 10:00:00,152.6,37.0,293.6,806.2,859.8,326.4,576.2,179.2
2021-11-26 11:00:00,156.8,37.2,295.6,806.8,860.6,326.6,578.2,179.0
2021-11-26 12:00:00,143.2,63.8,286.8,807.4,860.0,326.0,580.6,171.4
2021-11-26 13:00:00,148.6,63.4,297.6,808.8,860.8,326.6,575.2,178.4
2021-11-26 14:00:00,148.4,61.6,292.2,810.8,859.6,326.2,574.6,177.0
2021-11-26 15:00:00,147.4,59.4,291.0,813.4,860.4,327.0,574.6,175.8
2021-11-26 16:00:00,143.8,52.8,286.2,814.0,861.2,327.0,572.2,172.2
2021-11-26 17:00:00,140.6,35.6,281.6,812.4,860.8,327.2,574.2,148.4
2021-11-26 18:00:00,126.8,11.8,213.2,806.0,859.8,327.4,572.8,92.2
2021-11-26 19:00:00,113.6,11.0,167.2,804.6,859.8,328.2,571.8,61.2
2021-11-26 20:00:00,96.0,10.6,144.0,806.0,857.0,326.4,565.4,48.8
2021-11-26 21:00:00,75.8,10.4,123.0,809.4,856.6,325.8,564.0,44.0
2021-11-26 22:00:00,56.4,10.2,101.6,807.4,856.4,326.0,562.8,41.6
2021-11-26 23:00:00,42.6,10.2,87.0,805.8,855.8,325.8,561.2,40.0
2021-11-27 00:00:00,31.4,10.6,87.2,802.8,855.2,325.6,545.2,40.8
2021-11-27 01:00:00,31.0,10.2,86.0,799.4,854.0,325.4,544.6,40.6
2021-11-27 02:00:00,31.0,10.4,86.6,794.8,853.6,325.4,545.2,40.4
2021-11-27 03:00:00,31.0,10.2,86.4,792.2,855.2,325.6,545.2,40.2
2021-11-27 04:00:00,31.0,10.2,86.6,790.4,855.4,325.0,544.8,40.2
2021-11-27 05:00:00,31.4,10.2,88.8,788.8,854.8,323.0,544.6,40.6
2021-11-27 06:00:00,31.4,10.0,90.8,788.6,856.6,322.0,545.4,41.8
2021-11-27 07:00:00,33.2,10.6,107.2,790.8,858.2,325.0,550.8,42.2
2021-11-27 08:00:00,36.0,11.0,117.0,795.2,857.6,326.0,554.8,45.4
2021-11-27 09:00:00,38.2,11.4,113.4,803.0,858.4,325.6,553.2,48.2
2021-11-27 10:00:00,39.4,11.8,115.8,806.2,859.8,326.4,554.4,48.8
2021-11-27 11:00:00,39.6,11.8,122.2,806.8,860.6,326.6,555.6,48.2
2021-11-27 12:00:00,39.6,12.0,125.4,807.4,860.0,326.0,558.0,48.0
2021-11-27 13:00:00,39.6,12.0,121.2,808.8,860.8,326.6,555.6,47.8
2021-11-27 14:00:00,39.8,12.0,129.0,810.8,859.6,326.2,554.8,48.2
2021-11-27 15:00:00,39.4,12.0,120.8,813.4,860.4,327.0,554.6,48.0
2021-11-27 16:00:00,38.6,11.8,118.8,814.0,861.2,327.0,553.8,46.6
2021-11-27 17:00:00,37.2,11.2,126.4,812.4,860.8,327.2,555.4,45.4
2021-11-27 18:00:00,35.2,10.8,115.6,806.0,859.8,327.4,554.6,44.6
2021-11-27 19:00:00,34.6,10.6,111.0,804.6,859.8,328.2,553.2,43.8
2021-11-27 20:00:00,33.6,10.6,107.8,806.0,857.0,326.4,547.8,42.4
2021-11-27 21:00:00,32.4,10.6,106.4,809.4,856.6,325.8,546.6,42.2
2021-11-27 22:00:00,31.8,10.6,96.0,807.4,856.4,326.0,546.6,41.6
2021-11-27 23:00:00,31.2,10.4,93.8,805.8,855.8,325.8,546.6,41.2
2021-11-28 00:00:00,31.4,10.6,87.2,802.8,855.2,325.6,545.2,40.8
2021-11-28 01:00:00,31.0,10.2,86.0,799.4,854.0,325.4,544.6,40.6
2021-11-28 02:00:00,31.0,10.4,86.6,794.8,853.6,325.4,545.2,40.4
2021-11-28 03:00:00,31.0,10.2,86.4,792.2,855.2,325.6,545.2,40.2
2021-11-28 04:00:00,31.0,10.2,86.6,790.4,855.4,325.0,544.8,40.2
2021-11-28 05:00:00,31.4,10.2,88.8,788.8,854.8,323.0,544.6,40.6
2021-11-28 06:00:00,31.4,10.0,90.8,788.6,856.6,322.0,545.4,41.8
2021-11-28 07:00:00,33.2,10.6,107.2,790.8,858.2,325.0,550.8,42.2
2021-11-28 08:00:00,36.0,11.0,117.0,795.2,857.6,326.0,554.8,45.4
2021-11-28 09:00:00,38.2,11.4,113.4,803.0,858.4,325.6,553.2,48.2
2021-11-28 10:00:00,39.4,11.8,115.8,806.2,859.8,326.4,554.4,48.8
2021-11-28 11:00:00,39.6,11.8,122.2,806.8,860.6,326.6,555.6,48.2
2021-11-28 12:00:00,39.6,12.0,125.4,807.4,860.0,326.0,558.0,48.0
2021-11-28 13:00:00,39.6,12.0,121.2,808.8,860.8,326.6,555.6,47.8
2021-11-28 14:00:00,39.8,12.0,129.0,810.8,859.6,326.2,554.8,48.2
2021-11-28 15:00:00,39.4,12.0,120.8,813.4,860.4,327.0,554.6,48.0
2021-11-28 16:00:00,38.6,11.8,118.8,814.0,861.2,327.0,553.8,46.6
2021-11-28 17:00:00,37.2,11.2,126.4,812.4,860.8,327.2,555.4,45.4
2021-11-28 18:00:00,35.2,10.8,115.6,806.0,859.8,327.4,554.6,44.6
2021-11-28 19:00:00,34.6,10.6,111.0,804.6,859.8,328.2,553.2,43.8
2021-11-28 20:00:00,33.6,10.6,107.8,806.0,857.0,326.4,547.8,42.4
2021-11-28 21:00:00,32.4,10.6,106.4,809.4,856.6,325.8,546.6,42.2
2021-11-28 22:00:00,31.8,10.6,96.0,807.4,856.4,326.0,546.6,41.6
2021-11-28 23:00:00,31.2,10.4,93.8,805.8,855.8,325.8,546.6,41.2
2021-11-29 00:00:00,33.8,11.6,80.0,802.8,855.2,325.6,561.8,38.6
2021-11-29 01:00:00,33.4,11.0,78.6,799.4,854.0,325.4,561.2,38.2
2021-11-29 02:00:00,33.4,11.2,78.8,794.8,853.6,325.4,560.6,37.8
2021-11-29 03:00:00,33.4,10.8,78.4,792.2,855.2,325.6,560.6,37.8
2021-11-29 04:00:00,33.4,10.8,78.6,790.4,855.4,325.0,560.0,37.8
2021-11-29 05:00:00,34.2,11.2,90.6,788.8,854.8,323.0,559.4,39.8
2021-11-29 06:00:00,43.2,14.4,112.4,788.6,856.6,322.0,560.6,76.0
2021-11-29 07:00:00,92.2,71.6,207.2,790.8,858.2,325.0,567.0,121.4
2021-11-29 08:00:00,135.2,92.2,287.6,795.2,857.6,326.0,572.0,173.0
2021-11-29 09:00:00,148.0,109.0,295.0,803.0,858.4,325.6,574.4,181.6
2021-11-29 10:00:00,152.6,109.2,293.6,806.2,859.8,326.4,576.2,179.2
2021-11-29 11:00:00,156.8,110.6,295.6,806.8,860.6,326.6,578.2,179.0
2021-11-29 12:00:00,143.2,102.8,286.8,807.4,860.0,326.0,580.6,171.4
2021-11-29 13:00:00,148.6,113.0,297.6,808.8,860.8,326.6,575.2,178.4
2021-11-29 14:00:00,148.4,114.4,292.2,810.8,859.6,326.2,574.6,177.0
2021-11-29 15:00:00,147.4,109.4,291.0,813.4,860.4,327.0,574.6,175.8
2021-11-29 16:00:00,143.8,91.4,286.2,814.0,861.2,327.0,572.2,172.2
2021-11-29 17:00:00,140.6,27.6,281.6,812.4,860.8,327.2,574.2,148.4
2021-11-29 18:00:00,126.8,24.6,213.2,806.0,859.8,327.4,572.8,92.2
2021-11-29 19:00:00,113.6,21.4,167.2,804.6,859.8,328.2,571.8,61.2
2021-11-29 20:00:00,96.0,12.6,144.0,806.0,857.0,326.4,565.4,48.8
2021-11-29 21:00:00,75.8,11.8,123.0,809.4,856.6,325.8,564.0,44.0
2021-11-29 22:00:00,56.4,11.8,101.6,807.4,856.4,326.0,562.8,41.6
2021-11-29 23:00:00,42.6,11.4,87.0,805.8,855.8,325.8,561.2,40.0
2021-11-30 00:00:00,33.8,11.6,80.0,802.8,855.2,325.6,545.2,38.6
2021-11-30 01:00:00,33.4,11.4,78.6,799.4,854.0,325.4,544.6,38.2
2021-11-30 02:00:00,33.4,11.4,78.8,794.8,853.6,325.4,545.2,37.8
2021-11-30 03:00:00,33.4,11.2,78.4,792.2,855.2,325.6,545.2,37.8
2021-11-30 04:00:00,33.4,11.2,78.6,790.4,855.4,325.0,544.8,37.8
2021-11-30 05:00:00,34.2,11.4,90.6,788.8,854.8,323.0,544.6,39.8
2021-11-30 06:00:00,43.2,15.2,112.4,788.6,856.6,322.0,545.4,76.0
2021-11-30 07:00:00,92.2,94.4,207.2,790.8,858.2,325.0,550.8,121.4
2021-11-30 08:00:00,135.2,121.6,287.6,795.2,857.6,326.0,554.8,173.0
2021-11-30 09:00:00,148.0,145.8,295.0,803.0,858.4,325.6,553.2,181.6
2021-11-30 10:00:00,152.6,144.4,293.6,806.2,859.8,326.4,554.4,179.2
2021-11-30 11:00:00,156.8,146.2,295.6,806.8,860.6,326.6,555.6,179.0
2021-11-30 12:00:00,143.2,140.0,286.8,807.4,860.0,326.0,558.0,171.4
2021-11-30 13:00:00,148.6,148.4,297.6,808.8,860.8,326.6,555.6,178.4
2021-11-30 14:00:00,148.4,148.6,292.2,810.8,859.6,326.2,554.8,177.0
2021-11-30 15:00:00,147.4,135.4,291.0,813.4,860.4,327.0,554.6,175.8
2021-11-30 16:00:00,143.8,107.8,286.2,814.0,861.2,327.0,553.8,172.2
2021-11-30 17:00:00,140.6,18.0,281.6,812.4,860.8,327.2,555.4,148.4
2021-11-30 18:00:00,126.8,14.0,213.2,806.0,859.8,327.4,554.6,92.2
2021-11-30 19:00:00,113.6,13.6,167.2,804.6,859.8,328.2,553.2,61.2
2021-11-30 20:00:00,96.0,12.0,144.0,806.0,857.0,326.4,547.8,48.8
2021-11-30 21:00:00,75.8,11.6,123.0,809.4,856.6,325.8,546.6,44.0
2021-11-30 22:00:00,56.4,11.8,101.6,807.4,856.4,326.0,546.6,41.6
2021-11-30 23:00:00,42.6,11.4,87.0,805.8,855.8,325.8,546.6,40.0
2021-12-01 00:00:00,33.8,11.6,80.0,802.8,855.2,325.6,545.2,38.6
2021-12-01 01:00:00,33.4,11.0,78.6,799.4,854.0,325.4,544.6,38.2
2021-12-01 02:00:00,33.4,11.2,78.8,794.8,853.6,325.4,545.2,37.8
2021-12-01 03:00:00,33.4,10.8,78.4,792.2,855.2,325.6,545.2,37.8
2021-12-01 04:00:00,33.4,10.8,78.6,790.4,855.4,325.0,544.8,37.8
2021-12-01 05:00:00,34.2,11.2,90.6,788.8,854.8,323.0,544.6,39.8
2021-12-01 06:00:00,43.2,14.4,112.4,788.6,856.6,322.0,545.4,76.0
2021-12-01 07:00:00,92.2,71.6,207.2,790.8,858.2,325.0,550.8,121.4
2021-12-01 08:00:00,135.2,92.2,287.6,795.2,857.6,326.0,554.8,173.0
2021-12-01 09:00:00,148.0,109.0,295.0,803.0,858.4,325.6,553.2,181.6
2021-12-01 10:00:00,152.6,109.2,293.6,806.2,859.8,326.4,554.4,179.2
2021-12-01 11:00:00,156.8,110.6,295.6,806.8,860.6,326.6,555.6,179.0
2021-12-01 12:00:00,143.2,102.8,286.8,807.4,860.0,326.0,558.0,171.4
2021-12-01 13:00:00,148.6,113.0,297.6,808.8,860.8,326.6,555.6,178.4
2021-12-01 14:00:00,148.4,114.4,292.2,810.8,859.6,326.2,554.8,177.0
2021-12-01 15:00:00,147.4,109.4,291.0,813.4,860.4,327.0,554.6,175.8
2021-12-01 16:00:00,143.8,91.4,286.2,814.0,861.2,327.0,553.8,172.2
2021-12-01 17:00:00,140.6,27.6,281.6,812.4,860.8,327.2,555.4,148.4
2021-12-01 18:00:00,126.8,24.6,213.2,806.0,859.8,327.4,554.6,92.2
2021-12-01 19:00:00,113.6,21.4,167.2,804.6,859.8,328.2,553.2,61.2
2021-12-01 20:00:00,96.0,12.6,144.0,806.0,857.0,326.4,547.8,48.8
2021-12-01 21:00:00,75.8,11.8,123.0,809.4,856.6,325.8,546.6,44.0
2021-12-01 22:00:00,56.4,11.8,101.6,807.4,856.4,326.0,546.6,41.6
2021-12-01 23:00:00,42.6,11.4,87.0,805.8,855.8,325.8,546.6,40.0
2021-12-02 00:00:00,33.8,11.6,80.0,802.8,855.2,325.6,545.2,38.6
2021-12-02 01:00:00,33.4,11.0,78.6,799.4,854.0,325.4,544.6,38.2
2021-12-02 02:00:00,33.4,11.2,78.8,794.8,853.6,325.4,545.2,37.8
2021-12-02 03:00:00,33.4,10.8,78.4,792.2,855.2,325.6,545.2,37.8
2021-12-02 04:00:00,33.4,10.8,78.6,790.4,855.4,325.0,544.8,37.8
2021-12-02 05:00:00,34.2,11.2,90.6,788.8,854.8,323.0,544.6,39.8
2021-12-02 06:00:00,43.2,14.4,112.4,788.6,856.6,322.0,545.4,76.0
2021-12-02 07:00:00,92.2,71.6,207.2,790.8,858.2,325.0,550.8,121.4
2021-12-02 08:00:00,135.2,92.2,287.6,795.2,857.6,326.0,554.8,173.0
2021-12-02 09:00:00,148.0,109.0,295.0,803.0,858.4,325.6,553.2,181.6
2021-12-02 10:00:00,152.6,109.2,293.6,806.2,859.8,326.4,554.4,179.2
2021-12-02 11:00:00,156.8,110.6,295.6,806.8,860.6,326.6,555.6,179.0
2021-12-02 12:00:00,143.2,102.8,286.8,807.4,860.0,326.0,558.0,171.4
2021-12-02 13:00:00,148.6,113.0,297.6,808.8,860.8,326.6,555.6,178.4
2021-12-02 14:00:00,148.4,114.4,292.2,810.8,859.6,326.2,554.8,177.0
2021-12-02 15:00:00,147.4,109.4,291.0,813.4,860.4,327.0,554.6,175.8
2021-12-02 16:00:00,143.8,91.4,286.2,814.0,861.2,327.0,553.8,172.2
2021-12-02 17:00:00,140.6,27.6,281.6,812.4,860.8,327.2,555.4,148.4
2021-12-02 18:00:00,126.8,24.6,213.2,806.0,859.8,327.4,554.6,92.2
2021-12-02 19:00:00,113.6,21.4,167.2,804.6,859.8,328.2,553.2,61.2
2021-12-02 20:00:00,96.0,12.6,144.0,806.0,857.0,326.4,547.8,48.8
2021-12-02 21:00:00,75.8,11.8,123.0,809.4,856.6,325.8,546.6,44.0
2021-12-02 22:00:00,56.4,11.8,101.6,807.4,856.4,326.0,546.6,41.6
2021-12-02 23:00:00,42.6,11.4,87.0,805.8,855.8,325.8,546.6,40.0
2021-12-03 00:00:00,33.8,11.6,80.0,802.8,855.2,325.6,545.2,38.6
2021-12-03 01:00:00,33.4,11.0,78.6,799.4,854.0,325.4,544.6,38.2
2021-12-03 02:00:00,33.4,11.2,78.8,794.8,853.6,325.4,545.2,37.8
2021-12-03 03:00:00,33.4,10.8,78.4,792.2,855.2,325.6,545.2,37.8
2021-12-03 04:00:00,33.4,10.8,78.6,790.4,855.4,325.0,544.8,37.8
2021-12-03 05:00:00,34.2,11.2,90.6,788.8,854.8,323.0,544.6,39.8
2021-12-03 06:00:00,43.2,14.4,112.4,788.6,856.6,322.0,545.4,76.0
2021-12-03 07:00:00,92.2,71.6,207.2,790.8,858.2,325.0,550.8,121.4
2021-12-03 08:00:00,135.2,92.2,287.6,795.2,857.6,326.0,554.8,173.0
2021-12-03 09:00:00,148.0,109.0,295.0,803.0,858.4,325.6,553.2,181.6
2021-12-03 10:00:00,152.6,109.2,293.6,806.2,859.8,326.4,554.4,179.2
2021-12-03 11:00:00,156.8,110.6,295.6,806.8,860.6,326.6,555.6,179.0
2021-12-03 12:00:00,143.2,102.8,286.8,807.4,860.0,326.0,558.0,171.4
2021-12-03 13:00:00,148.6,113.0,297.6,808.8,860.8,326.6,555.6,178.4
2021-12-03 14:00:00,148.4,114.4,292.2,810.8,859.6,326.2,554.8,177.0
2021-12-03 15:00:00,147.4,109.4,291.0,813.4,860.4,327.0,554.6,175.8
2021-12-03 16:00:00,143.8,91.4,286.2,814.0,861.2,327.0,553.8,172.2
2021-12-03 17:00:00,140.6,27.6,281.6,812.4,860.8,327.2,555.4,148.4
2021-12-03 18:00:00,126.8,24.6,213.2,806.0,859.8,327.4,554.6,92.2
2021-12-03 19:00:00,113.6,21.4,167.2,804.6,859.8,328.2,553.2,61.2
2021-12-03 20:00:00,96.0,12.6,144.0,806.0,857.0,326.4,547.8,48.8
2021-12-03 21:00:00,75.8,11.8,123.0,809.4,856.6,325.8,546.6,44.0
2021-12-03 22:00:00,56.4,11.8,101.6,807.4,856.4,326.0,546.6,41.6
2021-12-03 23:00:00,42.6,11.4,87.0,805.8,855.8,325.8,546.6,40.0
2021-12-04 00:00:00,31.4,10.6,87.2,802.8,855.2,325.6,545.2,40.8
2021-12-04 01:00:00,31.0,10.2,86.0,799.4,854.0,325.4,544.6,40.6
2021-12-04 02:00:00,31.0,10.4,86.6,794.8,853.6,325.4,545.2,40.4
2021-12-04 03:00:00,31.0,10.2,86.4,792.2,855.2,325.6,545.2,40.2
2021-12-04 04:00:00,31.0,10.2,86.6,790.4,855.4,325.0,544.8,40.2
2021-12-04 05:00:00,31.4,10.2,88.8,788.8,854.8,323.0,544.6,40.6
2021-12-04 06:00:00,31.4,10.0,90.8,788.6,856.6,322.0,545.4,41.8
2021-12-04 07:00:00,33.2,10.6,107.2,790.8,858.2,325.0,550.8,42.2
2021-12-04 08:00:00,36.0,11.0,117.0,795.2,857.6,326.0,554.8,45.4
2021-12-04 09:00:00,38.2,11.4,113.4,803.0,858.4,325.6,553.2,48.2
2021-12-04 10:00:00,39.4,11.8,115.8,806.2,859.8,326.4,554.4,48.8
2021-12-04 11:00:00,39.6,11.8,122.2,806.8,860.6,326.6,555.6,48.2
2021-12-04 12:00:00,39.6,12.0,125.4,807.4,860.0,326.0,558.0,48.0
2021-12-04 13:00:00,39.6,12.0,121.2,808.8,860.8,326.6,555.6,47.8
2021-12-04 14:00:00,39.8,12.0,129.0,810.8,859.6,326.2,554.8,48.2
2021-12-04 15:00:00,39.4,12.0,120.8,813.4,860.4,327.0,554.6,48.0
2021-12-04 16:00:00,38.6,11.8,118.8,814.0,861.2,327.0,553.8,46.6
2021-12-04 17:00:00,37.2,11.2,126.4,812.4,860.8,327.2,555.4,45.4
2021-12-04 18:00:00,35.2,10.8,115.6,806.0,859.8,327.4,554.6,44.6
2021-12-04 19:00:00,34.6,10.6,111.0,804.6,859.8,328.2,553.2,43.8
2021-12-04 20:00:00,33.6,10.6,107.8,806.0,857.0,326.4,547.8,42.4
2021-12-04 21:00:00,32.4,10.6,106.4,809.4,856.6,325.8,546.6,42.2
2021-12-04 22:00:00,31.8,10.6,96.0,807.4,856.4,326.0,546.6,41.6
2021-12-04 23:00:00,31.2,10.4,93.8,805.8,855.8,325.8,546.6,41.2
2021-12-05 00:00:00,31.4,10.6,87.2,802.8,855.2,325.6,545.2,40.8
2021-12-05 01:00:00,31.0,10.2,86.0,799.4,854.0,325.4,544.6,40.6
2021-12-05 02:00:00,31.0,10.4,86.6,794.8,853.6,325.4,545.2,40.4
2021-12-05 03:00:00,31.0,10.2,86.4,792.2,855.2,325.6,545.2,40.2
2021-12-05 04:00:00,31.0,10.2,86.6,790.4,855.4,325.0,544.8,40.2
2021-12-05 05:00:00,31.4,10.2,88.8,788.8,854.8,323.0,544.6,40.6
2021-12-05 06:00:00,31.4,10.0,90.8,788.6,856.6,322.0,545.4,41.8
2021-12-05 07:00:00,33.2,10.6,107.2,790.8,858.2,325.0,550.8,42.2
2021-12-05 08:00:00,36.0,11.0,117.0,795.2,857.6,326.0,554.8,45.4
2021-12-05 09:00:00,38.2,11.4,113.4,803.0,858.4,325.6,553.2,48.2
2021-12-05 10:00:00,39.4,11.8,115.8,806.2,859.8,326.4,554.4,48.8
2021-12-05 11:00:00,39.6,11.8,122.2,806.8,860.6,326.6,555.6,48.2
2021-12-05 12:00:00,39.6,12.0,125.4,807.4,860.0,326.0,558.0,48.0
2021-12-05 13:00:00,39.6,12.0,121.2,808.8,860.8,326.6,555.6,47.8
2021-12-05 14:00:00,39.8,12.0,129.0,810.8,859.6,326.2,554.8,48.2
2021-12-05 15:00:00,39.4,12.0,120.8,813.4,860.4,327.0,554.6,48.0
2021-12-05 16:00:00,38.6,11.8,118.8,814.0,861.2,327.0,553.8,46.6
2021-12-05 17:00:00,37.2,11.2,126.4,812.4,860.8,327.2,555.4,45.4
